token_ID,token,chunk_id,chunk_type,prev_chunk_id,chunk_rel_pos,label
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,8,-1,7,29.62962962962963,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,9,-1,8,33.333333333333336,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,10,-1,9,37.03703703703704,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,11,-1,10,40.74074074074074,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,12,-1,11,44.44444444444444,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,13,-1,12,48.14814814814815,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,14,-1,13,51.851851851851855,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,15,-1,14,55.55555555555556,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,16,-1,15,59.25925925925926,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,17,-1,16,62.96296296296296,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,18,-1,17,66.66666666666667,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,19,-1,18,70.37037037037037,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,20,-1,19,74.07407407407408,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,21,-1,20,77.77777777777777,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,22,-1,21,81.48148148148148,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,23,-1,22,85.18518518518519,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,24,-1,23,88.88888888888889,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,25,-1,24,92.5925925925926,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,26,-1,25,96.29629629629628,Normal rug
805,uniswap_0x9Fd9278f04f01c6a39a9d1c1CD79f7782C6ADe08,27,1,26,100.0,Normal rug
782,uniswap_0x9a0d9137a2eF0cb6056bc948CBA76bb7703cdf60,1,1,-1,100.0,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,1,-1,-1,9.090909090909092,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,2,-1,1,18.181818181818183,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,3,-1,2,27.272727272727277,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,4,-1,3,36.36363636363637,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,5,-1,4,45.45454545454545,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,6,-1,5,54.54545454545455,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,7,-1,6,63.63636363636363,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,8,-1,7,72.72727272727273,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,9,-1,8,81.81818181818181,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,10,-1,9,90.9090909090909,Normal rug
783,uniswap_0x9a96ec9B57Fb64FbC60B423d1f4da7691Bd35079,11,1,10,100.0,Normal rug
786,uniswap_0x9bEDF770B60D0ffb42e6f367664542701b09Db0e,1,-1,-1,50.0,Normal rug
786,uniswap_0x9bEDF770B60D0ffb42e6f367664542701b09Db0e,2,1,1,100.0,Normal rug
799,uniswap_0x9f2c1d633C9AF7e723C56363072522DAeaaDaa6f,1,-1,-1,50.0,Normal rug
799,uniswap_0x9f2c1d633C9AF7e723C56363072522DAeaaDaa6f,2,1,1,100.0,Normal rug
802,uniswap_0x9f8eB8840a2806A5BFC6c22e13899E7eBA6B3100,1,1,-1,100.0,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,1,-1,-1,2.7777777777777777,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,2,-1,1,5.555555555555555,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,3,-1,2,8.333333333333334,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,4,-1,3,11.11111111111111,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,5,-1,4,13.88888888888889,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,6,-1,5,16.666666666666668,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,7,-1,6,19.444444444444443,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,8,-1,7,22.22222222222222,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,9,-1,8,25.0,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,10,-1,9,27.77777777777778,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,11,-1,10,30.55555555555556,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,12,-1,11,33.333333333333336,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,13,-1,12,36.11111111111112,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,14,-1,13,38.888888888888886,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,15,-1,14,41.66666666666666,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,16,-1,15,44.44444444444444,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,17,-1,16,47.22222222222222,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,18,-1,17,50.0,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,19,-1,18,52.77777777777778,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,20,-1,19,55.55555555555556,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,21,-1,20,58.333333333333336,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,22,-1,21,61.11111111111112,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,23,-1,22,63.888888888888886,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,24,-1,23,66.66666666666667,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,25,-1,24,69.44444444444444,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,26,-1,25,72.22222222222223,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,27,-1,26,75.0,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,28,-1,27,77.77777777777777,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,29,-1,28,80.55555555555556,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,30,-1,29,83.33333333333333,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,31,-1,30,86.11111111111111,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,32,-1,31,88.88888888888889,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,33,-1,32,91.66666666666669,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,34,-1,33,94.44444444444444,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,35,-1,34,97.22222222222224,Normal rug
820,uniswap_0xA2dB94bB034311C30735a115BE3239dc206cFA30,36,1,35,100.0,Normal rug
822,uniswap_0xA307F1Bf82CD7a6F7e072BB43Af2543e889667D6,1,1,-1,100.0,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,1,-1,-1,9.090909090909092,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,2,-1,1,18.181818181818183,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,3,-1,2,27.272727272727277,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,4,-1,3,36.36363636363637,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,5,-1,4,45.45454545454545,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,6,-1,5,54.54545454545455,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,7,-1,6,63.63636363636363,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,8,-1,7,72.72727272727273,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,9,-1,8,81.81818181818181,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,10,-1,9,90.9090909090909,Normal rug
823,uniswap_0xA4090811Ee1DcCDdeb87cFBDBfEC93e606f13Bd4,11,1,10,100.0,Normal rug
828,uniswap_0xA54f36868F7e53B56d2c60e85d1726c765DAeD65,1,1,-1,100.0,Normal rug
839,uniswap_0xA9Bd052C281441D4292059cAA34B90a49714b599,1,-1,-1,50.0,Normal rug
839,uniswap_0xA9Bd052C281441D4292059cAA34B90a49714b599,2,1,1,100.0,Normal rug
854,uniswap_0xACFB864a4F5f2966C9A72Ef3790D38FD293FCf37,1,1,-1,100.0,Normal rug
863,uniswap_0xAE91722E3a29AAe5c05c39B51f1FF07E2B57dBb2,1,1,-1,100.0,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,1,-1,-1,6.666666666666667,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,2,-1,1,13.333333333333334,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,3,-1,2,20.0,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,4,-1,3,26.666666666666668,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,5,-1,4,33.333333333333336,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,6,-1,5,40.0,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,7,-1,6,46.66666666666666,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,8,-1,7,53.333333333333336,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,9,-1,8,60.0,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,10,-1,9,66.66666666666667,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,11,-1,10,73.33333333333333,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,12,-1,11,80.0,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,13,-1,12,86.66666666666667,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,14,-1,13,93.33333333333331,Normal rug
842,uniswap_0xAa515BD8988117Ef6C198c3A4e77343b26AC207C,15,1,14,100.0,Normal rug
869,uniswap_0xB194DC8ea39c7F05a4E26D785F12160b87A0C1Ea,1,1,-1,100.0,Normal rug
879,uniswap_0xB3dF314Bc48E330032fec3d70D8E26D008D108fF,1,1,-1,100.0,Normal rug
880,uniswap_0xB47909B965C8a00566FA008094Fa65A640397419,1,1,-1,100.0,Normal rug
882,uniswap_0xB511aB3E23D49Eae3D4aAc8D9507FeBDd0B0b997,1,1,-1,100.0,Normal rug
885,uniswap_0xB528edBef013aff855ac3c50b381f253aF13b997,1,-1,-1,20.0,Normal rug
885,uniswap_0xB528edBef013aff855ac3c50b381f253aF13b997,2,-1,1,40.0,Normal rug
885,uniswap_0xB528edBef013aff855ac3c50b381f253aF13b997,3,-1,2,60.0,Normal rug
885,uniswap_0xB528edBef013aff855ac3c50b381f253aF13b997,4,-1,3,80.0,Normal rug
885,uniswap_0xB528edBef013aff855ac3c50b381f253aF13b997,5,1,4,100.0,Normal rug
887,uniswap_0xB583C871682ef53235670C465077B4B9D4f907A4,1,1,-1,100.0,Normal rug
893,uniswap_0xB631202263bCFd8735Ea6E69c7Cf19312633560A,1,-1,-1,50.0,Normal rug
893,uniswap_0xB631202263bCFd8735Ea6E69c7Cf19312633560A,2,1,1,100.0,Normal rug
894,uniswap_0xB6c06C9dB3eeDF29d1738edE85b8c24Ae4b246F3,1,-1,-1,50.0,Normal rug
894,uniswap_0xB6c06C9dB3eeDF29d1738edE85b8c24Ae4b246F3,2,1,1,100.0,Normal rug
898,uniswap_0xB80834c85114B6C1D020B5b5D640b19498f16970,1,-1,-1,50.0,Normal rug
898,uniswap_0xB80834c85114B6C1D020B5b5D640b19498f16970,2,1,1,100.0,Normal rug
901,uniswap_0xB9332BBC225054c1F682bB7e1690d21DD108287C,1,1,-1,100.0,Normal rug
903,uniswap_0xB9F4bf3F4b6042afD8E0ef74FcB575325cC7F085,1,1,-1,100.0,Normal rug
911,uniswap_0xBB4bA020A9a9047B741f915b58F78B63e2E111d6,1,-1,-1,33.333333333333336,Normal rug
911,uniswap_0xBB4bA020A9a9047B741f915b58F78B63e2E111d6,2,-1,1,66.66666666666667,Normal rug
911,uniswap_0xBB4bA020A9a9047B741f915b58F78B63e2E111d6,3,1,2,100.0,Normal rug
915,uniswap_0xBC1028633e0f428f3AF4Bbf6d20aE9f6D9B12f0c,1,-1,-1,14.285714285714286,Normal rug
915,uniswap_0xBC1028633e0f428f3AF4Bbf6d20aE9f6D9B12f0c,2,-1,1,28.571428571428573,Normal rug
915,uniswap_0xBC1028633e0f428f3AF4Bbf6d20aE9f6D9B12f0c,3,-1,2,42.85714285714285,Normal rug
915,uniswap_0xBC1028633e0f428f3AF4Bbf6d20aE9f6D9B12f0c,4,-1,3,57.142857142857146,Normal rug
915,uniswap_0xBC1028633e0f428f3AF4Bbf6d20aE9f6D9B12f0c,5,-1,4,71.42857142857143,Normal rug
915,uniswap_0xBC1028633e0f428f3AF4Bbf6d20aE9f6D9B12f0c,6,-1,5,85.71428571428571,Normal rug
915,uniswap_0xBC1028633e0f428f3AF4Bbf6d20aE9f6D9B12f0c,7,1,6,100.0,Normal rug
928,uniswap_0xBDE290C2621E43681e30b04617539B133473482b,1,-1,-1,50.0,Normal rug
928,uniswap_0xBDE290C2621E43681e30b04617539B133473482b,2,1,1,100.0,Normal rug
930,uniswap_0xBE0626daA31f91C673deE4D1A4B32ddD1405649F,1,1,-1,100.0,Normal rug
934,uniswap_0xBE6A2e2d626607405aFF55739B420b21b8323851,1,-1,-1,50.0,Normal rug
934,uniswap_0xBE6A2e2d626607405aFF55739B420b21b8323851,2,1,1,100.0,Normal rug
905,uniswap_0xBa0aFbeC16247e02cdbb0840Da7aa321f7b99092,1,1,-1,100.0,Normal rug
913,uniswap_0xBb76f092768b0892c46De6b25163C9A189aaD6Ee,1,-1,-1,50.0,Normal rug
913,uniswap_0xBb76f092768b0892c46De6b25163C9A189aaD6Ee,2,1,1,100.0,Normal rug
922,uniswap_0xBd3D6be1ed4A63252b1bb9cCd4387e7e68BD1516,1,1,-1,100.0,Normal rug
923,uniswap_0xBd4401722AD9cD0b53BA440480fEB66EB2FC7fC5,1,1,-1,100.0,Normal rug
926,uniswap_0xBd9D3011B82A625e6aAb88D955DF3688a61aad8C,1,-1,-1,25.0,Normal rug
926,uniswap_0xBd9D3011B82A625e6aAb88D955DF3688a61aad8C,2,-1,1,50.0,Normal rug
926,uniswap_0xBd9D3011B82A625e6aAb88D955DF3688a61aad8C,3,-1,2,75.0,Normal rug
926,uniswap_0xBd9D3011B82A625e6aAb88D955DF3688a61aad8C,4,1,3,100.0,Normal rug
932,uniswap_0xBe0F0D6b92acFcebC42373B2B4Df05E8d5558026,1,-1,-1,16.666666666666668,Normal rug
932,uniswap_0xBe0F0D6b92acFcebC42373B2B4Df05E8d5558026,2,-1,1,33.333333333333336,Normal rug
932,uniswap_0xBe0F0D6b92acFcebC42373B2B4Df05E8d5558026,3,-1,2,50.0,Normal rug
932,uniswap_0xBe0F0D6b92acFcebC42373B2B4Df05E8d5558026,4,-1,3,66.66666666666667,Normal rug
932,uniswap_0xBe0F0D6b92acFcebC42373B2B4Df05E8d5558026,5,-1,4,83.33333333333333,Normal rug
932,uniswap_0xBe0F0D6b92acFcebC42373B2B4Df05E8d5558026,6,1,5,100.0,Normal rug
940,uniswap_0xBf018E920F63eB35D7A3771ef21f46384bA561D8,1,-1,-1,33.333333333333336,Normal rug
940,uniswap_0xBf018E920F63eB35D7A3771ef21f46384bA561D8,2,-1,1,66.66666666666667,Normal rug
940,uniswap_0xBf018E920F63eB35D7A3771ef21f46384bA561D8,3,1,2,100.0,Normal rug
946,uniswap_0xC09e9B0dEC7a872743Ee98bc92569f29a2e247a8,1,-1,-1,50.0,Normal rug
946,uniswap_0xC09e9B0dEC7a872743Ee98bc92569f29a2e247a8,2,1,1,100.0,Normal rug
948,uniswap_0xC0Cf64532B89c20eBc22663bCFb99E6F41c9bbB9,1,-1,-1,20.0,Normal rug
948,uniswap_0xC0Cf64532B89c20eBc22663bCFb99E6F41c9bbB9,2,-1,1,40.0,Normal rug
948,uniswap_0xC0Cf64532B89c20eBc22663bCFb99E6F41c9bbB9,3,-1,2,60.0,Normal rug
948,uniswap_0xC0Cf64532B89c20eBc22663bCFb99E6F41c9bbB9,4,-1,3,80.0,Normal rug
948,uniswap_0xC0Cf64532B89c20eBc22663bCFb99E6F41c9bbB9,5,1,4,100.0,Normal rug
953,uniswap_0xC1c0D0A3B19a1A3345eB8F87528dACB859Cb2dbC,1,-1,-1,50.0,Normal rug
953,uniswap_0xC1c0D0A3B19a1A3345eB8F87528dACB859Cb2dbC,2,1,1,100.0,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,1,-1,-1,2.272727272727273,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,2,-1,1,4.545454545454546,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,3,-1,2,6.818181818181818,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,4,-1,3,9.090909090909092,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,5,-1,4,11.363636363636363,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,6,-1,5,13.636363636363637,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,7,-1,6,15.909090909090908,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,8,-1,7,18.181818181818183,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,9,-1,8,20.454545454545453,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,10,-1,9,22.727272727272727,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,11,-1,10,25.0,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,12,-1,11,27.272727272727277,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,13,-1,12,29.545454545454547,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,14,-1,13,31.818181818181817,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,15,-1,14,34.09090909090909,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,16,-1,15,36.36363636363637,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,17,-1,16,38.63636363636363,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,18,-1,17,40.90909090909091,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,19,-1,18,43.18181818181818,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,20,-1,19,45.45454545454545,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,21,-1,20,47.72727272727273,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,22,-1,21,50.0,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,23,-1,22,52.27272727272727,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,24,-1,23,54.54545454545455,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,25,-1,24,56.81818181818182,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,26,-1,25,59.09090909090909,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,27,-1,26,61.36363636363637,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,28,-1,27,63.63636363636363,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,29,-1,28,65.9090909090909,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,30,-1,29,68.18181818181819,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,31,-1,30,70.45454545454545,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,32,-1,31,72.72727272727273,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,33,-1,32,75.0,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,34,-1,33,77.27272727272727,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,35,-1,34,79.54545454545455,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,36,-1,35,81.81818181818181,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,37,-1,36,84.0909090909091,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,38,-1,37,86.36363636363636,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,39,-1,38,88.63636363636364,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,40,-1,39,90.9090909090909,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,41,-1,40,93.1818181818182,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,42,-1,41,95.45454545454544,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,43,-1,42,97.72727272727272,Normal rug
956,uniswap_0xC1f73d7cD5b3dCcFf3FDC224404Ad51aa2B0ce94,44,1,43,100.0,Normal rug
962,uniswap_0xC3d56427F30710506f4373cb936C5B7BAE5F224A,1,1,-1,100.0,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,1,-1,-1,7.142857142857143,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,2,-1,1,14.285714285714286,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,3,-1,2,21.428571428571427,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,4,-1,3,28.571428571428573,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,5,-1,4,35.714285714285715,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,6,-1,5,42.85714285714285,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,7,-1,6,50.0,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,8,-1,7,57.142857142857146,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,9,-1,8,64.28571428571429,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,10,-1,9,71.42857142857143,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,11,-1,10,78.57142857142857,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,12,-1,11,85.71428571428571,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,13,-1,12,92.85714285714286,Normal rug
984,uniswap_0xC7F93c68efAc7bcEC6EE4df4D89308792f6117D4,14,1,13,100.0,Normal rug
988,uniswap_0xC943b43feA8Ae143518AFEAC68132AC7D5131a63,1,-1,-1,50.0,Normal rug
988,uniswap_0xC943b43feA8Ae143518AFEAC68132AC7D5131a63,2,1,1,100.0,Normal rug
992,uniswap_0xC995F326924e72046FFCb849D155C2785B6fc956,1,-1,-1,50.0,Normal rug
992,uniswap_0xC995F326924e72046FFCb849D155C2785B6fc956,2,1,1,100.0,Normal rug
994,uniswap_0xCA7abd3bE3a54177c21850B75e5D9e65A45efCA7,1,-1,-1,25.0,Normal rug
994,uniswap_0xCA7abd3bE3a54177c21850B75e5D9e65A45efCA7,2,-1,1,50.0,Normal rug
994,uniswap_0xCA7abd3bE3a54177c21850B75e5D9e65A45efCA7,3,-1,2,75.0,Normal rug
994,uniswap_0xCA7abd3bE3a54177c21850B75e5D9e65A45efCA7,4,1,3,100.0,Normal rug
996,uniswap_0xCAf1f13D5731305Edc1555d0Ab54b426b31AB929,1,1,-1,100.0,Normal rug
1014,uniswap_0xCE44D27B2C7550D3c11fB92980652a3B65C9A802,1,1,-1,100.0,Normal rug
999,uniswap_0xCb319817d408D2B11f5dd664688fEf6F0412AA78,1,1,-1,100.0,Normal rug
1024,uniswap_0xD09E436189ff6B810589550af39E8643580e96A3,1,-1,-1,7.142857142857143,Normal rug
1024,uniswap_0xD09E436189ff6B810589550af39E8643580e96A3,2,-1,1,14.285714285714286,Normal rug
